Address,Owner,DeFi,Inc. Eligible,Balance,Voting %,Blocks (All time),Ⱥ Payouts (All),Blocks (Last 100K),Ⱥ Payouts (100K),Blocks (Last 1M),Ⱥ Payouts (1M),Update Round,First Valid,Last Valid,Est. Expiration,Key Dilution
XNDOZ52YDI67FJXSE2H2DP4XB7XIQAQEMQG3QDAN62BPT6ICWHHDGULV7M,,No,true,135960.384076,0.007010843941491226,591,5632.939613,11,100.800511,77,709.142303,55804351,54349773,57349773,2026-01-12T14:34:57.000Z,1733
OXEOYRFY2S2QXAJFDPYMDZZWKJ3IFMFWGZFPE3KU2KPSCEJB3AMPMDF3QA,,No,true,135878.547284,0.007006623999180211,122,1126.702591,2,18.38734,59,542.800837,55803011,53914852,56914852,2025-12-29T07:33:05.000Z,1733
2WLQQ5PSXWOEAPOHFZD7YO5QU76DPP7CNTFPVXHZ65DW2SRIDMKRMD5WSM,,No,true,135664.66612,0.006995595143436539,515,4866.721762,4,36.601685,47,431.180392,55772103,46366290,57676835,2026-01-23T08:32:35.000Z,3364
PYZ4F7KD2S4HHV65IV57JC74QFKKPIF6YG46A5MU4K47K76UEM5SARQUZY,,No,true,135651.895428,0.0069949366183136115,654,6145.91997,10,91.485455,73,671.333642,55800103,53053962,56053962,2025-12-01T00:32:59.000Z,1733
X2OF75PUW34XMTY2QW7ZTXH2XHDREVH4ZRDDHFXJNJHXJEEPSWWB4T73AQ,,No,true,135546.462921,0.006989499954847554,397,3752.095725,3,27.599275,64,587.377013,55796879,54887539,65991764,2026-10-23T14:41:54.000Z,3333
ZJPFPRPKTYTZCSGBUC3XSUY776DORACVTC2CLBSLBJUCQDDRSAYJST77JQ,,No,true,135256.125341,0.006974528597730819,43,394.233756,7,64.096235,43,394.233756,55783103,55196327,56122041,2025-12-03T06:14:42.000Z,963
MLFPRF4K3NB72KTIVMDHU5KXIVXSBCODAQJ4FJ5F5UFRYZDIR57IBJ4OXU,,No,true,135153.93355,0.006969259042899302,648,5996.333049,9,82.540056,74,680.235521,55801103,55333538,56246214,2025-12-07T08:10:58.000Z,956
LJM4ZZXFUMLKXPCSJTCVDIK5632KZVCZYMYPMCEY5UGPSRTRS3MIMH4ZPU,,No,true,134956.289009,0.006959067434201993,564,5321.535418,7,64.25769,75,689.935568,55786103,53206853,56206853,2025-12-06T01:08:17.000Z,1733
LBQGRWMEP7RSK5FCDLCEKPCAPEGDWWBUJODUXMRX2UTBOYI3ZL24ETZF44,,No,true,134368.793294,0.00692877301570537,737,6210.071902,2,18.358,61,561.562375,55786103,53195273,58000000,2026-02-02T23:25:47.000Z,1000
X57XGLUWYNVJF56RYUU2ZXNWW5T22SYMTX6K6BBT7ZBME5TU3NFKNU6A34,,No,true,134179.570367,0.006919015670428914,388,3674.749346,2,18.425386,56,514.851317,55786219,54181443,56958585,2025-12-30T18:02:40.000Z,1667
SIP2GKX3Z6XA6C44BDD6J2WWWLK6UJF3TR2ZFUIFIJBLNS4FZAKKTADUQU,,No,true,132056.754839,0.006809551958006161,451,4264.22521,6,55.390285,77,707.508554,55806022,48900268,57077410,2026-01-03T15:45:51.000Z,2860
2IGZ6JBZBQJHICRMNDGGDEENBT4YKG45FT3ELAJ5BU7E6RHNGUVYKXFDD4,,No,true,131939.295397,0.006803495121502549,363,3438.073156,3,27.44901,44,404.296695,55806183,55302789,58079931,2026-02-05T14:28:23.000Z,1667
MW4Z6P6YH3DVTWVWW6DOLUW454KV67I2QIKVKRXOVTGZ4C43TFOJOWYKBM,,No,true,131636.322559,0.006787872222963652,514,4874.478967,6,54.91177,71,651.871891,55806480,53892847,59892847,2026-04-06T04:21:26.000Z,2450
O6O6GDOVQJU56XJQTWGTLGQDPVQFQ2AGNCJ7FJCE3JZGVNDP6HHEW6RHUA,,No,true,130839.615491,0.006746789749132829,624,5863.433086,7,64.286904,51,470.636367,55796140,55493052,58493052,2026-02-19T04:18:36.000Z,1733
ITGJEFDDSXVGPNMCIL3UVZTBFN7Z4H5SGYTMIPAIZDKNNMQ4RKBCJ7WBP4,,No,true,130784.480777,0.006743946708652767,415,3938.085148,4,36.592435,67,615.641125,55795103,53554897,56554897,2025-12-17T11:38:51.000Z,1733
RP7ZUEGL7WJHMYXZQ2WUAQ2VODWVEFRFLAT6CRIJGUUEJA7WBAOWEATKIA,,No,true,130265.267243,0.006717173284291526,308,2893.942915,12,109.817753,59,541.27447,55788104,55033214,56904694,2025-12-28T23:32:22.000Z,1369
PCHOGYGHMCSEGPYUGY45BAIHQ6Q6JEYTJ7UU65QQIFBJSFKHIPYJPGQFGQ,,No,true,130069.92714,0.006707100504731839,675,6408.509715,6,55.07576,61,561.216006,55806001,54046500,56823642,2025-12-26T07:36:44.000Z,1667
ZHEXXLDVC5NAQT47AUGXZX73XZ45IHIP4EYPAXSUP6KY543I5CWTEC2L3M,,No,true,129997.14921,0.006703347685753853,414,3118.894002,4,36.6462,44,405.287962,55785614,54506597,57506597,2026-01-17T18:16:22.000Z,1733
FLFIE7X6KOYGWNQYQHM3DNEQZLULU3ODWBIYND2UHBQWKIIRYAZQBNIPEM,,No,true,129725.39826,0.006689334754602253,497,4659.003017,7,64.062,73,671.154199,55805559,54418856,57418856,2026-01-14T21:04:11.000Z,1733
Z76SPMZJ6HF2Q476MIOSH2TJE6LMWKMMVJUSJRTRYNTHJVEER54VR2JJVY,,No,true,129642.224165,0.006685045853802343,561,5386.104549,6,54.985638,36,331.440256,55783374,55697081,58494203,2026-02-19T05:13:04.000Z,1673
76AYQGAIJBI3FU6DSH55LKXQG3X3E7CTW7BCUUMWOO5CTZQRD5EM23SWU4,,No,true,129640.802557,0.006684972548097142,333,3102.422759,6,55.066577,76,698.448493,55807103,55772507,56002331,2025-11-29T07:49:38.000Z,480
KN4QFNVILURFY2RRAKFEO5J6NBEMW5AQFVDH7TR6KAQN4S5J3FRYVH32NM,,No,true,129468.410531,0.006676083094016401,903,6245.479175,5,45.761386,78,717.675163,55797818,53877173,56596054,2025-12-18T20:06:32.000Z,1649
2M2AOW3OQN3YFSLEQVOPNBFY4RD6XHNJUVGARWC7IS7BL7VQX2DXZVBSCE,,No,true,129171.255786,0.006660760207443029,531,5079.327732,6,54.94552,68,624.746978,55782372,55086985,56012699,2025-11-29T16:00:17.000Z,963
GTOSRW3ITBODWKQQWXHQGJL7BU45GVRV63YKYYNQXATB733E3EUDXVTIAM,,No,true,128704.972623,0.006636716155857308,396,3729.376385,5,45.7721,63,578.997143,55798190,55441507,58218649,2026-02-10T03:52:58.000Z,1667
7SSKUQKICRCUMJXE4ZQSCKJKNK7SLDXS5AAFRIGWMVOUVC25MLULMARQI4,,No,true,128428.619467,0.006622465910371302,544,5186.098257,5,45.770517,74,680.262262,55807103,53473483,56250625,2025-12-07T11:39:43.000Z,1667
NALLSZ77ZAXZXKMKN5TVUHHNBVY5TQHDBCMZFJPAZZ6LFOEBLDZHB4OAQI,,No,true,127465.714426,0.006572813380931899,423,3987.442422,7,64.24169,69,633.714332,55789103,55119476,57896618,2026-01-30T13:53:25.000Z,1667
6GUKYCZAH24ECSXHRJRXM3NHC5OEFP4OL3IFY7PMXZX4AGNKF4VEBB26SA,,No,true,127305.450776,0.006564549330728748,603,4981.635301,2,18.35884,48,443.655174,55797103,47807738,59030513,2026-03-08T20:13:00.000Z,3351
6ZP7WYUEG43NBHFOOCFGWECECOYLPZXOHJ2JSU645PAHNAXQBB55MP7CTQ,,No,true,127283.486625,0.006563416741732218,1288,6152.863387,7,64.16944,62,568.704837,55797103,52341446,57875965,2026-01-29T21:36:03.000Z,2353
EAOUTIOMEUIKE6QYCMMXMHMLWRS3RGTPNT22X73ERDK52G5COKQKJKYZRA,,No,true,127148.806383,0.006556471908756927,387,3665.029748,0,0,35,321.556784,55802302,55786491,58563633,2026-02-21T11:58:44.000Z,1667
SCO7S3ADIPA53ICRWCGHVRMZO7WZQIFYMGWX7B4TGYD2A76SXYL6O6FZBU,,No,true,127056.314807,0.006551702548846352,535,5098.960858,6,55.037536,80,734.177756,55757331,54157908,56935050,2025-12-29T23:28:55.000Z,1667
WV2GJPKUDEUR3RDBCTDLTXDT4ESJGQTWP3UU4VIQU6JPBRMC5S4VAHXNZE,,No,true,127004.566049,0.006549034106351359,561,4865.285807,8,73.30036,59,542.310042,55797265,52741466,58256359,2026-02-11T09:37:32.000Z,2349
3VU7NGXV5NHIPIDP2JV6WJ3VNF5HMIVFPUCTMEC4OVZMFQ56O6KTRXC6AY,,No,true,126940.299323,0.006545720170533372,640,6100.275717,6,54.905554,65,596.74433,55781545,52458147,61358147,2026-05-24T08:04:10.000Z,10000
454TJRIXZATMAK72T7N4XBH65JSSPNMN5XGT4ODIAWYMUENMMK2HBFTW34,,No,true,126625.057644,0.0065294646249908755,369,3559.931103,5,45.73085,73,670.655487,55798103,55606157,61160442,2026-05-17T20:08:07.000Z,2357
VIGNSWSMHPEO7ZC2SSBKAAALZV2SQOOTUEBWOYIX7NIJG7IIMZC7VOT2ZY,,No,true,126405.377715,0.006518136753936642,278,2582.261702,6,55.040263,73,671.919142,55807370,55098736,65098736,2026-09-24T06:20:55.000Z,3163
GW3GPRJQ5WWIM6B3JZ7OYYAWM243PYQ563I3Q4ET3LA5EDLDS7K4HJXHNM,,No,true,126101.643243,0.006502474581478724,650,5437.685708,4,36.86281,75,689.994604,55806564,54549100,57549100,2026-01-19T03:47:45.000Z,1733
HHIU6RFL6KICOTYXZEEHVRMPBN6M3ML5KZ5V5D73TDIW3WFKTOD5VI5P7M,,No,true,125951.406384,0.006494727566200215,612,5587.984335,8,73.22686,57,522.494094,55779147,55036758,58036758,2026-02-04T04:25:18.000Z,1733
WV2YQSNTNP3RXMB34R3SJ5ZFUSBV4NE7R6Z2WO4L3PWRJQF6GSKH6N7IJ4,,No,true,125919.122168,0.00649306281950442,795,6319.601382,7,64.53919,77,709.341519,55802868,49565624,59565624,2026-03-26T10:16:11.000Z,3163
ZCU5AT3XQ56JUJAYD7DHKLN5LDBFB4NC5S3DXH53RMKCMKLNJ5XLMZIBZ4,,No,true,125835.546807,0.006488753227285284,574,5504.763925,6,54.933711,67,615.376097,55803555,55096110,58759714,2026-02-27T22:37:55.000Z,1915
SU25I3KGJMVH6SF2OD5BFWTDMNPDSBJRFC3U6YWJJ7AXMIYCITA4RPEMTE,,No,true,125801.426014,0.006486993776865158,510,4868.832131,11,100.848915,69,634.114706,55791166,55004856,57781998,2026-01-26T19:29:14.000Z,1667
YOPHOMSRNVSOTED365ARN3KGXPS42E6FCXI4ZWXBSAEQ4WXBUNXMJE53C4,,No,true,125338.010022,0.006463097571937647,473,3813.883471,6,54.899118,63,578.421085,55773541,54367437,57367437,2026-01-13T04:30:52.000Z,1733
BEI73AFTVCUILDNW3NMMM2T2B3QDN775B2LDQEUYLM4G2AYPIJKOY72SRM,,No,true,125002.930893,0.006445819101466743,378,3573.281073,9,82.667915,69,634.254833,55805104,53253703,56853703,2025-12-27T07:19:19.000Z,1898
LLS67GUL4UO2N4P5PFWXREIFQP6GUYOYEJGXPQXNYZMDWKU4565BQA4RQE,,No,true,124784.658759,0.006434563823845617,519,4960.093709,5,45.796642,61,560.793579,55796974,52914361,55914361,2025-11-26T10:26:37.000Z,1733
NWPBKQYCIGSXLUNMLBABLWA5F6CSB6DYFIBBWRZFMUFMI53PQWEPWFY6SY,,No,true,124383.172163,0.00641386102951118,667,5901.382372,8,73.345977,68,624.36392,55790315,54255151,57032293,2026-01-02T04:10:46.000Z,1667
URV3CQ4ZYDRGZW6ZYSDRL5PC2TL5KDMPA34BTM6O55HS3Y4BPE7GBD5M4Y,,No,true,124010.165957,0.0063946268362772745,20,183.152261,6,54.94179,20,183.152261,55796376,55566881,58344023,2026-02-14T06:46:04.000Z,1667
XM3XC5SDZEZSDRYSF465D7RW26MRVSKXXASJ7M3LHHY7CVU7KOL6HUQJCQ,,No,true,123523.868916,0.006369550762192679,586,5642.456498,5,45.821271,64,588.683085,55792770,54256903,57256903,2026-01-09T13:20:02.000Z,1733
DOOI6YSA5ETKBY4WCUVXR7MRY6LPOGEBXNFPZQRHZ2JTL7FMEX5TTWAAAA,,No,true,123042.774922,0.006344742985015194,461,4367.147156,7,64.095457,65,598.118618,55804379,54564576,57564576,2026-01-19T16:00:07.000Z,1733
GPKSAVECO6HYTRYINCPLWRFICBD6D2Y7LEW4AHL4Z3MCI2PWVIDIFXOP7Y,,No,true,122874.326235,0.006336056870565518,448,4253.554123,6,54.91452,65,597.984551,55792393,53584665,56584665,2025-12-18T11:07:34.000Z,1733
C4FVBVOSWDYSPKNNRAK267J2RSB64EUZ4VIUVCPOSLDUX4QST63TECXAXY,,No,true,122788.581615,0.006331635419760358,611,5305.219642,4,36.59668,56,514.451837,55804103,54246806,57246806,2026-01-09T05:22:13.000Z,1733
LHPL4H4G6LOJYM4U4RASFADPBXMH56CBK7FPFRNKNTW2CWQEYXNORQDVAA,,No,true,122449.083496,0.006314129082551071,465,4411.789067,7,64.204268,54,499.146585,55803039,53892753,59892753,2026-04-06T04:16:59.000Z,2450
4GSOVZORRWCDCWNJXMKRWVLLXUXYOHHSFKYURTTGQ3HGF6ZPXOTB46PTPY,,No,true,121359.43405,0.006257940934299238,851,7860.452197,4,36.655908,50,460.011199,55798103,55611699,56544073,2025-12-17T03:06:37.000Z,966
5OZB55FIYLBI7TOB3CVQXX3QVIBW6HNR3U2UUKLGMS6VWFURSV3JHAT7L4,,No,true,121221.446851,0.00625082557694947,370,3510.210889,6,54.993525,49,450.418409,55791393,54137658,56914800,2025-12-29T07:30:37.000Z,1667
FKL3ZSIFXO73AI47YKECQD2NFR56AXRH6DDJQ6WFIT54NPKM5YMCPSER74,,No,true,121169.872771,0.006248166141785592,810,7835.034656,8,73.393373,78,716.868201,55777189,53767242,56767242,2025-12-24T11:07:42.000Z,1733
VUHORGSSLDZPRYHWYFNIUAXKMC32P4KC3SPIVKZPHLPPNXROLTF7GEQ3OQ,,No,true,121011.120586,0.006239980030794735,398,3772.954702,3,27.491642,63,580.707737,55802103,55414919,56414919,2025-12-12T21:14:38.000Z,1001
5L6ZVGYWRVEJUNUQEXJF4QJZDHHPUGRBEUZYYI7CFKTGEFR4RDMFVKOCOY,,No,true,120989.148131,0.00623884701359959,502,4783.902177,8,73.500538,67,615.485097,55779187,53543311,56543311,2025-12-17T02:30:33.000Z,1733
ZH3ZBEFDNO2B2SJKP3CBSHJSXMLUAXO4B62EXYMVLWLHWEWAHYBGELBRNI,,No,true,120923.882822,0.006235481585505946,546,5203.062389,10,91.561819,58,533.548421,55796760,55123979,58130000,2026-02-07T05:57:49.000Z,1734
ZTHWIZT6NJ6R34Q54IZHM4RNPMFZITN6BGYIWPLNPYXWD6G56B422KA6ZA,,No,true,120495.847188,0.006213409780900761,487,4023.606887,7,64.396086,67,615.701563,55787336,54929706,57929706,2026-01-31T15:59:15.000Z,1733
222LNF7FWI5GWEP3SPGDTMZEBV5HCWW2SUXFVQZB4XDZRTMLZD5AHH4MW4,,No,true,120494.688218,0.006213350018214314,612,5866.08095,5,45.931049,62,569.492563,55806002,53171171,55948313,2025-11-27T13:13:20.000Z,1667
MRW5APQTTFU4RZGBAPT4H7PT457BUR4K6P2P6UYI54SEOZCBZ4VOBKTRNI,,No,true,120149.384051,0.006195544290144066,208,1958.901082,7,64.108205,45,414.16512,55806422,54780319,64780000,2026-09-13T18:57:18.000Z,3163
TBAI6R3LB5PBVW3QPGTYHN6P322HZZD2BIXMGIYIW7S7GM3ALVX7VMB6UI,,No,true,120048.903964,0.006190362999917712,496,4720.48697,4,36.799286,67,615.303528,55801961,55215923,57993065,2026-02-02T17:57:36.000Z,1667
BQFCEAZRFCXKPTX2YWYIV52HQTEZKSJMSNMN575ARORFU3ON5OFKNS2HLE,,No,true,119863.353353,0.006180795018878159,323,3039.619795,8,73.2262,63,579.90206,55805103,53655002,56432144,2025-12-13T10:49:47.000Z,1667
GN3JGRJKFLAL6FV2AZC4NUVJKXCND6EJJFZOIWPKDLI34XMPHC74HWFR6U,,No,true,119617.051745,0.006168094391795045,515,4931.141136,5,45.71185,36,329.956791,55785582,53901379,56678521,2025-12-21T13:09:08.000Z,1667
I26BHULCOKKBNFF3KEXVH3KWMBK3VWJFKQXYOKFLW4UAET4U4MESL3BIP4,,No,true,118903.701449,0.006131310238566432,389,3604.205269,6,55.085525,68,624.425762,55805660,54829581,56721551,2025-12-22T23:05:27.000Z,1376
LIVIVRBLO5MVI4SWG3NF2F3LFH24QS2QZC6OVOFDFF6XRT72TS7OXA6ZTE,,No,true,118495.695627,0.00611027127810231,626,5449.723312,11,100.950082,66,607.312119,55805247,55008654,58008654,2026-02-03T06:15:20.000Z,1733
UGCGOKPOHFLCE33NU4COCBU2PP4ES3JKQFSZD4O5JDXHQIGF5MUHAYVGMQ,,No,true,118216.153223,0.006095856577946875,367,3484.185115,10,91.486002,35,321.024772,55790718,55406526,58183668,2026-02-09T00:17:33.000Z,1667
E5TS63JUYXQCJEOQYFR2IFMZTEZSZRIZ6XR52TY3BXC5W2YI4H7PLPBFLE,,No,true,118012.05143,0.006085331998830493,680,5705.014491,8,74.326287,60,552.652482,55801835,54457369,65760594,2026-10-16T00:22:11.000Z,3363
R6UEBTVHA4TUG7NICWER2DM3CFKYOYZTGMUQ52ESCF2RKCUENXRPRLDSIE,,No,true,117920.992306,0.006080636503799705,444,4216.19502,5,45.727283,52,479.426468,55788103,55351809,56277523,2025-12-08T08:52:37.000Z,963
JTONQ2ZULGFAMSCMLKJYZTYTTCNVKL2UCM7PZROCXKTY4FEFU5LE5SBCFY,,No,true,117450.3282,0.006056366547382232,376,3549.586296,6,55.088276,48,441.357411,55806002,55798855,56015670,2025-11-29T18:20:53.000Z,466
FERFBPXGI6M4WFJWBJVMSDSUGWLCRRZYM2M22NEYDVDFM6MX7HHG5WXKOI,,No,true,117139.767695,0.006040352388186207,451,4276.039377,13,118.94121,55,504.61173,55801803,54415695,57415695,2026-01-14T18:34:35.000Z,1733
QOIKL3K7SY7BG32WFMZP5MQ3OYB5UXUND5WEGL6MCXDM6CVKKZLAXPZFG4,,No,true,116899.09502,0.006027942018968192,482,4630.226328,5,45.7676,64,588.332216,55806103,53818727,59275569,2026-03-16T21:29:50.000Z,2336
HYMEVCCMVOKFKF2F3AVPVXYG6U6Y7JXFELZZPIXJMXDK7KMQNBFEU7MBPE,,No,true,116121.96204,0.0059878688897137145,837,5558.222101,6,55.433555,55,505.63097,55801406,54148622,57148622,2026-01-05T23:55:50.000Z,1733
CG6YZHZJBN6CLU4BRTTYH5SKK3GJPZDG47SOWX2G2OU32UF4DEYFGPHBUU,,No,true,115016.285522,0.005930854299984869,1133,4933.771404,5,45.73435,42,384.85124,55804103,55128189,58128189,2026-02-07T04:32:06.000Z,1733
3LVZIBWCUCWJN4UGPGWQQC2MDBKEAYRAQT3R23K4LY7YZD7QEZNWFRIFPU,,No,true,114646.863122,0.005911804906939293,419,3979.465174,11,100.659385,54,496.183214,55805642,55714422,58501518,2026-02-19T10:59:15.000Z,1670
SN6ZXSTNMIZ62OSK2X6ALTB3AFBD6S354VGRO4YRQCTSIASX575YBLWCHE,,No,true,114635.94431,0.0059112418746451525,490,4547.415472,9,82.545388,64,587.263446,55798327,54180650,56957792,2025-12-30T17:25:08.000Z,1667
X5CRG6MWOUFBKJK3T7NZ7MAXG2CC26F556GSM6VXLAWLCBJY4TARPNUSP4,,No,true,114523.964151,0.005905467579252948,528,4419.553497,7,64.06569,25,228.973492,55789462,55317211,58317211,2026-02-13T09:37:14.000Z,1733
MHALDVMCIAJ2MPLOWY2Q4EHY5YZCMERG4LWFPIZIEUCLOOP7OQCKUVZ53I,,No,true,113988.167323,0.005877839031636062,436,4135.117333,4,36.651502,69,634.167722,55801103,55613417,56539131,2025-12-16T23:12:45.000Z,963
2WWEXXWQQMI5QU264E77E7NJED42B44LLHZNC4DV3K576FP7LJNFPOOPAI,,No,true,113736.712477,0.0058648726760640426,586,5559.527986,3,27.45301,58,532.974909,55798158,54089255,57089255,2026-01-04T01:06:24.000Z,1733
NYWUFQ3WBTA2JG7MP6GDQ5EAKWD4OVC2QBJE7LZMXRDKCNAQCHNSOBIR3M,,No,true,113447.66496,0.005849967841489364,528,4853.449517,2,18.35409,44,404.391063,55799651,54786911,57515332,2026-01-18T01:09:44.000Z,1652
RV5LFVWFN5R44XCFYKTGH5WPCVAYH6WSAHSC7XOKHXWO7R2O4QKYWZIDXM,,No,true,113334.308326,0.005844122567690619,630,5202.017662,8,73.401365,69,635.464143,55788103,52614000,58614000,2026-02-23T03:42:15.000Z,2450
SUBIY7JN2PJMT4EZBNSNXL23LRHM4OUMHJIASRCJ6ZI5H5UIONXARSQRDY,,No,true,113219.433253,0.005838198995062873,1416,5546.863114,0,0,60,550.722302,55756103,51024601,64024601,2026-08-19T23:09:23.000Z,3606
MLWJBD53NYH3RNUEA3TJRXMUYCR3PNB2BFKJ5FCJ5YW67ZHZTAPKSMEIXU,,No,true,112895.507172,0.005821495635345969,378,3590.910761,7,64.136211,56,513.935781,55806806,54797976,57797976,2026-01-27T08:05:22.000Z,1733
JUU4BVZTSM72OEBRXBHMA66C5VVGEA2PGSXVCQUGKGFJ7L7PIHJOEXH5GQ,,No,true,112406.081884,0.005796258252129477,55,506.738925,2,18.37634,51,469.767395,55779103,54637429,57414571,2026-01-14T17:41:24.000Z,1667
WVFENYM3P63UZNQDDSEPUTJNFJALM4KM33VIEM3UTKRQIPTGLS2VRHUQ7E,,No,true,112109.933118,0.005780987239209047,805,7159.697179,5,45.71385,53,487.756609,55805097,55072537,58072537,2026-02-05T08:38:29.000Z,1733
BEP2PQPNI4Q4ZXHY743BBVPVV7ZNE7M5TL5YQRAQJESGSBEYUXA7VSP56A,,No,true,112094.985594,0.005780216464995751,82,755.018373,7,64.04794,56,514.094138,55806612,54400340,57177482,2026-01-06T22:41:35.000Z,1667
U5VFH7DB7I5GQ6DTOZEJIWNPPS26VGFO4FLKPFL2WQP352H47I6T2BDBFA,,No,true,112094.642104,0.005780198752815826,527,4821.64446,10,93.043449,62,570.749406,55806855,54917326,55814211,2025-11-23T03:27:11.000Z,948
GVT5CEYOGCKAUSHESMGNKVKMX7A6QOQVG5QXWSAXX3UJE4IIPPL5XNJEE4,,No,true,111937.844456,0.005772113428197249,553,5303.73135,8,73.349702,73,673.835669,55799277,55028467,57805609,2026-01-27T14:06:35.000Z,1667
STPPIQMQF6KGA4HHJHIBSN2FO7GEK6IIJCLQBER75JKAGBMPB6OP2BN5AA,,No,true,111910.907487,0.005770724414131135,249,2342.310288,5,45.760355,45,413.473539,55803707,55093702,58796559,2026-03-01T03:41:32.000Z,1925
CAQLYFHH43AYVFQKUG6ZXBVP6AEUZLRO6F3NUPS2UWCK6PDFHEFWHU2TGE,,No,true,111458.257875,0.005747383381289284,65,600.446763,5,45.786162,25,229.881194,55804103,55417672,58194814,2026-02-09T09:05:01.000Z,1667
NS5SKNQBNC4WHB2GXOSXM5FIDYQRKN5CNWF3JQYVZWRXWOUHCY6N43VAME,,No,true,111378.864264,0.005743289422446381,350,3307.700422,7,64.11882,43,395.139744,55803088,54749686,56601114,2025-12-19T00:05:59.000Z,1361
IT5BMYOCP2HNRKQGLMVVV644WCSS6MPYAHS7RTFLGJVZW5RBBJ4M4Y7R5E,,No,true,111026.762468,0.005725133172300052,417,3956.673924,8,73.345365,58,533.357145,55805437,54431390,57431390,2026-01-15T06:57:20.000Z,1733
FOMUZRJFVKVC5GZIQUQBEREXAD2LGUNHFFV475XAOY4KMSDOSUEFTI4ZY4,,No,true,110869.80771,0.005717039746250318,376,3560.885255,5,45.79735,53,486.178875,55795437,54529799,57306941,2026-01-11T04:48:00.000Z,1667
BU4AXMCDPX7EXRXW6LRM4WV5JWJDU5KE2L75WEPOBDM3FE7ALCODU7UMY4,,No,true,110831.638607,0.005715071543333429,355,3362.588194,2,18.29284,37,339.79384,55805103,54126655,64126655,2026-08-23T07:38:54.000Z,3163
B5L545OFK2RXZS3UGHXB7H2FV7A5RGLWMKWSJZARYO56TJYR3EESLSH5SY,,No,true,110349.695137,0.005690219962633996,315,2773.854926,4,36.69069,45,414.161117,55806879,52824506,55824506,2025-11-23T11:34:23.000Z,1733
M6MTSJNP4ZDQCHTNT7SASSQ76TOGCW7B6VJQ4JS6BEG3EAP76ZG6TFKAJM,,No,true,110094.194673,0.0056770449933791186,466,4448.808816,6,55.845791,58,532.882769,55801103,53562750,57265607,2026-01-09T20:11:56.000Z,1925
WGTGUO3IH2VLLGAI3HUTMYAI2DSAHKZNJFOPYC2RWC3LOSZJJQDOJ5OO5E,,No,true,109804.263574,0.005662094596594876,506,3805.124049,7,64.162917,56,514.97861,55787125,54018710,57018710,2026-01-01T17:27:59.000Z,1733
QB6ZHIR3OVEECPJCXGPLDLPXZ2WGCV57LVMW6PKHTURP4LG2E5V7MZQDNY,,No,true,109657.971426,0.005654550991695083,227,2174.388143,7,64.1802,48,441.605681,55806103,54847471,57624613,2026-01-21T15:21:16.000Z,1667
UUWLX5K4R2W6AGV7TU3VAOQM72GATM6JB3PSCY4K4AJRNVSVDLKTDLFTCY,,No,true,109638.114959,0.005653527086148534,393,3745.180641,8,73.373475,46,421.336002,55805549,55479880,56405594,2025-12-12T13:53:21.000Z,963
JZYBXBTTK7OUM5QKKE4UHGNYIFK4D5KNHICBTXQ3VADNCQSPWQ4JJ4GR5U,,No,true,109486.395184,0.005645703603796729,353,3293.936684,4,36.60018,49,449.399834,55804233,53575273,56575273,2025-12-18T03:43:06.000Z,1733
ZQUG4GB4O54PZANYDLT66Q7FAUN52AGIYT5ZW34P7CLEA4ALPFO2HWPLCA,,No,true,109474.32749,0.005645081329007329,592,5500.853565,8,73.37151,73,671.186344,55801182,53117514,55924734,2025-11-26T18:37:30.000Z,1676
SXCUKUSKDITOOPRM7FVDVUDVYSRKTOOGQAV433CMSX62RW22UH6QQMR6M4,,No,true,109341.846544,0.00563824990348629,407,3861.236076,7,64.00744,59,541.605277,55779193,54549420,57549420,2026-01-19T04:02:53.000Z,1733
OHQNWS2FNA7ZROXQM5UZBLXQJ4JXWAKXW62NLF2XV7FRDKPBIQ6Y3PRA6Y,,No,true,109326.480956,0.005637457571659123,548,5193.092447,4,36.58318,50,458.503492,55792643,49562854,62562854,2026-07-02T22:14:47.000Z,3606
VJHG44ELLXP54JCFHXTSM5EL2MXSARDIZ53N4ZBQQPDJFVUFCU3FDQY4FI,,No,true,109167.711646,0.005629270577611754,359,3392.518409,7,64.2554,62,570.312146,55803058,51212127,67500000,2026-12-12T04:16:30.000Z,4036
VQOS3QLCFQDZTRCFWAGNMOMEXRVHBNOGTEYTQ63JUKQSB5YVUOH5LONNBM,,No,true,108986.465567,0.005619924561244473,283,2664.562117,6,54.946046,48,441.755357,55802103,53360682,56360682,2025-12-11T02:27:58.000Z,1733
6UNHA4ZEKEQJXOFJXUIN4ZKDYK6JEF6FHOKLLCY2NQKZEXACMQJUCSE5IQ,,No,true,108965.166417,0.005618826263253103,439,4198.835331,6,54.89227,55,506.080546,55803901,54762644,56014817,2025-11-29T17:40:31.000Z,1120
U3U4S7UPIHOY2LOKWOIQZEJK566UUDBDBBTZRTU6TKWMA6QT65SY4FBI2Q,,No,true,108962.143134,0.005618670366625949,480,4612.304125,6,54.89202,51,469.548811,55794408,54000830,56738858,2025-12-23T12:44:28.000Z,1655
EFAY3NEY44ETNHRM7VBFQDBCSP3UWACNMBRULFN5URS7YE5EFUZBO6SGEM,,No,true,108930.956016,0.005617062192165655,521,4996.815814,6,55.000887,57,524.145328,55794697,55708415,58708415,2026-02-26T06:10:17.000Z,1733
