round,step,period,category,proposal_block_digest,proposal_encoding_digest,proposal_original_period,proposal_original_proposer,unique_senders,total_messages
55874700,2,0,late,9bb89cd4063800809ca57e8774a57262a412a2c4026645f217baaf7b13dcf828,97bd78a6e893b76a84e8026c52bd905a258c836a02e0effbb0b44cef3546f28d,0,H4PFJ2T5FSYKIQYJ6YZG5XE7B4X2TKHUDZRBDJXNEHCUMAGTKYLW5Y6XHQ,195,195
55874701,2,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,189,189
55874701,1,0,late,7d268677b41352e2001b4da8284a596ca0aefc8cc5abfbec8fec7e2b9c8243cc,79cd0d2f77ea85e35c0c389d0bd295917734bc5b239a934ce5a8ef95a5b90b2c,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,102,102
55874701,2,0,late,7d268677b41352e2001b4da8284a596ca0aefc8cc5abfbec8fec7e2b9c8243cc,79cd0d2f77ea85e35c0c389d0bd295917734bc5b239a934ce5a8ef95a5b90b2c,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,62,62
55874701,1,0,on_time,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,333,333
55874701,2,0,on_time,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,131,131
55874701,1,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,314,314
55874702,1,0,late,a9005f9fe1213d30daa07e46179a28a29d07ad8c68d0153573a13523479056ef,2d3564e0b3517a3c325dac30eb65f7ec13035df1e7b463a3118dc4b87d596e96,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,22,22
55874702,1,0,on_time,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,301,301
55874702,2,0,on_time,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,143,143
55874702,2,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,183,183
55874702,1,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,343,343
55874702,2,0,late,7d268677b41352e2001b4da8284a596ca0aefc8cc5abfbec8fec7e2b9c8243cc,79cd0d2f77ea85e35c0c389d0bd295917734bc5b239a934ce5a8ef95a5b90b2c,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,19,19
55874702,1,0,late,7d268677b41352e2001b4da8284a596ca0aefc8cc5abfbec8fec7e2b9c8243cc,79cd0d2f77ea85e35c0c389d0bd295917734bc5b239a934ce5a8ef95a5b90b2c,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,9,9
55874703,2,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,206,206
55874703,1,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,315,315
55874703,1,0,late,a9005f9fe1213d30daa07e46179a28a29d07ad8c68d0153573a13523479056ef,2d3564e0b3517a3c325dac30eb65f7ec13035df1e7b463a3118dc4b87d596e96,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,100,100
55874703,2,0,late,a9005f9fe1213d30daa07e46179a28a29d07ad8c68d0153573a13523479056ef,2d3564e0b3517a3c325dac30eb65f7ec13035df1e7b463a3118dc4b87d596e96,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,13,13
55874703,1,0,on_time,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,312,312
55874703,2,0,on_time,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,134,134
55874704,1,0,late,9bb89cd4063800809ca57e8774a57262a412a2c4026645f217baaf7b13dcf828,97bd78a6e893b76a84e8026c52bd905a258c836a02e0effbb0b44cef3546f28d,0,H4PFJ2T5FSYKIQYJ6YZG5XE7B4X2TKHUDZRBDJXNEHCUMAGTKYLW5Y6XHQ,76,76
55874704,1,0,on_time,83d324636387d93a9c4011bf5dd432d49ce7a5afe8d9f81753141c855e265075,d390af9864c14a899fab8f4c0501b8aaa36473068c1f05105a7acf1a2d0c93ac,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,317,317
55874704,2,0,on_time,83d324636387d93a9c4011bf5dd432d49ce7a5afe8d9f81753141c855e265075,d390af9864c14a899fab8f4c0501b8aaa36473068c1f05105a7acf1a2d0c93ac,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,131,131
55874704,2,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,168,168
55874704,1,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,317,317
55874704,2,0,late,a9005f9fe1213d30daa07e46179a28a29d07ad8c68d0153573a13523479056ef,2d3564e0b3517a3c325dac30eb65f7ec13035df1e7b463a3118dc4b87d596e96,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,77,77
55874704,1,0,late,a9005f9fe1213d30daa07e46179a28a29d07ad8c68d0153573a13523479056ef,2d3564e0b3517a3c325dac30eb65f7ec13035df1e7b463a3118dc4b87d596e96,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,17,17
55874705,1,0,late,9bb89cd4063800809ca57e8774a57262a412a2c4026645f217baaf7b13dcf828,97bd78a6e893b76a84e8026c52bd905a258c836a02e0effbb0b44cef3546f28d,0,H4PFJ2T5FSYKIQYJ6YZG5XE7B4X2TKHUDZRBDJXNEHCUMAGTKYLW5Y6XHQ,79,79
55874705,2,0,late,9bb89cd4063800809ca57e8774a57262a412a2c4026645f217baaf7b13dcf828,97bd78a6e893b76a84e8026c52bd905a258c836a02e0effbb0b44cef3546f28d,0,H4PFJ2T5FSYKIQYJ6YZG5XE7B4X2TKHUDZRBDJXNEHCUMAGTKYLW5Y6XHQ,80,80
55874705,1,0,on_time,669d20e35a0c522bebd6392f0f1b8573a94eb2339b2095e9e4812a5cffb6771b,25132880dd82355fb9143b016ddffcf1fe82271616938c6ef00175c59138fe09,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,299,299
55874705,2,0,on_time,669d20e35a0c522bebd6392f0f1b8573a94eb2339b2095e9e4812a5cffb6771b,25132880dd82355fb9143b016ddffcf1fe82271616938c6ef00175c59138fe09,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,155,155
55874705,1,0,late,83d324636387d93a9c4011bf5dd432d49ce7a5afe8d9f81753141c855e265075,d390af9864c14a899fab8f4c0501b8aaa36473068c1f05105a7acf1a2d0c93ac,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,339,339
55874705,2,0,late,83d324636387d93a9c4011bf5dd432d49ce7a5afe8d9f81753141c855e265075,d390af9864c14a899fab8f4c0501b8aaa36473068c1f05105a7acf1a2d0c93ac,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,175,175
55874706,1,0,on_time,f1cdd923f678b366ee1188b6dd87b121953d8ede934c669d14d2f00c9460ad9e,b2d797e053d3ecf349c351ffdebeebfdcd7b3e79451c651de8a18e74080fe8de,0,TNGK3HA2LWBO53ASEI7NVJUMDVMF4C4X2MUXFNLB7FA3DSBWFNIAOYVL4A,292,292
55874706,2,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,3,3
55874706,2,0,on_time,f1cdd923f678b366ee1188b6dd87b121953d8ede934c669d14d2f00c9460ad9e,b2d797e053d3ecf349c351ffdebeebfdcd7b3e79451c651de8a18e74080fe8de,0,TNGK3HA2LWBO53ASEI7NVJUMDVMF4C4X2MUXFNLB7FA3DSBWFNIAOYVL4A,127,127
55874706,1,0,late,669d20e35a0c522bebd6392f0f1b8573a94eb2339b2095e9e4812a5cffb6771b,25132880dd82355fb9143b016ddffcf1fe82271616938c6ef00175c59138fe09,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,319,319
55874706,2,0,late,669d20e35a0c522bebd6392f0f1b8573a94eb2339b2095e9e4812a5cffb6771b,25132880dd82355fb9143b016ddffcf1fe82271616938c6ef00175c59138fe09,0,QNGQXHUFFMY6KOXBBJFYQHV6BN52YUANDRHPV4EMNANJJRPGMSR6M3GXQE,199,199
55874706,1,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,122,122
55874707,1,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,18,18
55874707,1,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,67,67
55874707,1,0,on_time,fea69db937a3c5b81f9b404c86165059f05e0da750c54c05fb16a0a1c1e41fb8,803e5bfb4f5939e4d1d98d282cd1e53cd683fbff0d8695cba6b96129a7e7fce5,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,288,288
55874707,2,0,on_time,fea69db937a3c5b81f9b404c86165059f05e0da750c54c05fb16a0a1c1e41fb8,803e5bfb4f5939e4d1d98d282cd1e53cd683fbff0d8695cba6b96129a7e7fce5,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,134,134
55874707,2,0,late,f1cdd923f678b366ee1188b6dd87b121953d8ede934c669d14d2f00c9460ad9e,b2d797e053d3ecf349c351ffdebeebfdcd7b3e79451c651de8a18e74080fe8de,0,TNGK3HA2LWBO53ASEI7NVJUMDVMF4C4X2MUXFNLB7FA3DSBWFNIAOYVL4A,192,192
55874707,1,0,late,f1cdd923f678b366ee1188b6dd87b121953d8ede934c669d14d2f00c9460ad9e,b2d797e053d3ecf349c351ffdebeebfdcd7b3e79451c651de8a18e74080fe8de,0,TNGK3HA2LWBO53ASEI7NVJUMDVMF4C4X2MUXFNLB7FA3DSBWFNIAOYVL4A,314,314
55874707,2,0,late,f9d76ef78b3a526091ac0799a87c67e59b8f0019ad48e87c06c52ca723c7da7d,fd8ee5bee87b6f70daa6a55b3b4fafe62fb995ca5d1a959fa99afa08c0449ee0,0,3UDVJVLH6KIISVHVQYBTJTBKJOLZJYDXQBDT4RR3S54N67ZXY2XZSXEYPQ,68,68
55874708,1,0,late,fea69db937a3c5b81f9b404c86165059f05e0da750c54c05fb16a0a1c1e41fb8,803e5bfb4f5939e4d1d98d282cd1e53cd683fbff0d8695cba6b96129a7e7fce5,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,303,303
55874708,1,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,86,86
55874708,2,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,35,35
55874708,1,0,on_time,6a9444822fa2b855d285295af18e465aa88008d43f26fc2b0f92679132fa811c,f55f1d89292a88e4a21ec4e4c445c77610a43ccf13770f9575a3744e8c349b4a,0,KN5T3OPNYGO2QO2ES7SH377WFMYPUBOT3RU37ESOCCWYOMQ7SAWFTHXBJ4,311,311
55874708,2,0,on_time,6a9444822fa2b855d285295af18e465aa88008d43f26fc2b0f92679132fa811c,f55f1d89292a88e4a21ec4e4c445c77610a43ccf13770f9575a3744e8c349b4a,0,KN5T3OPNYGO2QO2ES7SH377WFMYPUBOT3RU37ESOCCWYOMQ7SAWFTHXBJ4,128,128
55874708,2,0,late,fea69db937a3c5b81f9b404c86165059f05e0da750c54c05fb16a0a1c1e41fb8,803e5bfb4f5939e4d1d98d282cd1e53cd683fbff0d8695cba6b96129a7e7fce5,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,191,191
55874709,2,0,late,6a9444822fa2b855d285295af18e465aa88008d43f26fc2b0f92679132fa811c,f55f1d89292a88e4a21ec4e4c445c77610a43ccf13770f9575a3744e8c349b4a,0,KN5T3OPNYGO2QO2ES7SH377WFMYPUBOT3RU37ESOCCWYOMQ7SAWFTHXBJ4,181,181
55874709,1,0,late,6a9444822fa2b855d285295af18e465aa88008d43f26fc2b0f92679132fa811c,f55f1d89292a88e4a21ec4e4c445c77610a43ccf13770f9575a3744e8c349b4a,0,KN5T3OPNYGO2QO2ES7SH377WFMYPUBOT3RU37ESOCCWYOMQ7SAWFTHXBJ4,328,328
55874709,2,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,33,33
55874709,1,0,late,f27f83436275d16e806acaa66bd59c99ec1e134111ca8b96d6f5d00e47aea382,6c64707c3525b01d13588a30c1353cb6a24a13b4b9e7afbc6fa52d85e3abb981,0,LHVWNRKGGOTSSDYK4P4WKXTHZI5SAFKUO5ALAW7NJ6G76RG4UXLBCWN5LQ,12,12
55874709,1,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,28,28
55874709,1,0,on_time,5a1776824fab34fe00e2fac4ffe981d2e96675958b9b7cd03b3730c36ceef4ca,54059316bf0c4da518fe7d494c3c9017b52d6a87116e550c924fb83c657d4b6a,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,294,294
55874709,2,0,on_time,5a1776824fab34fe00e2fac4ffe981d2e96675958b9b7cd03b3730c36ceef4ca,54059316bf0c4da518fe7d494c3c9017b52d6a87116e550c924fb83c657d4b6a,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,153,153
55874710,1,0,on_time,26faeb2ba275c675a7d52110f93d691e4485bafb3a46876f970c1e9b04c3c2c1,74b279db6127cd46c3277fd12c568554d509300f416e5690a9af476b8afbec80,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,276,276
55874710,2,0,on_time,26faeb2ba275c675a7d52110f93d691e4485bafb3a46876f970c1e9b04c3c2c1,74b279db6127cd46c3277fd12c568554d509300f416e5690a9af476b8afbec80,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,141,141
55874710,2,0,late,5a1776824fab34fe00e2fac4ffe981d2e96675958b9b7cd03b3730c36ceef4ca,54059316bf0c4da518fe7d494c3c9017b52d6a87116e550c924fb83c657d4b6a,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,183,183
55874710,1,0,late,5a1776824fab34fe00e2fac4ffe981d2e96675958b9b7cd03b3730c36ceef4ca,54059316bf0c4da518fe7d494c3c9017b52d6a87116e550c924fb83c657d4b6a,0,24PGHMO3YFWT5HPC73ZB4DS7LBH53H6Q22IZ3LCLUQUQNE3LZLMSLHFWMQ,307,307
55874710,1,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,100,100
55874710,2,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,32,32
55874711,1,0,late,26faeb2ba275c675a7d52110f93d691e4485bafb3a46876f970c1e9b04c3c2c1,74b279db6127cd46c3277fd12c568554d509300f416e5690a9af476b8afbec80,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,302,302
55874711,2,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,68,68
55874711,1,0,late,54ce1e8f7f069a9e042321bed5ceeb1fc04bb21916cca0fd0e605cc5a0597794,6e718a4168f2acf47703a5c53a9c3ee52e9e980e56171442e73f6e25c4b56272,0,ALISHAN5VGS42YTKI5KRXHY6JNWPL2SGCDBVQJ74T5Q3NCXXXOR74OTPFU,10,10
55874711,1,0,on_time,2f94c35ea1167ce29d46b751e198ca496bd4f51701bec240b9555754efa1a4a6,abfd25b1e73c928ea0607936ce6b7eb70333ea2ea6aa5b61dd299d7fa0391b4e,0,4EHCQSBDXQDSR4MFASDP2TGNKVDCJEKA5FUCHLAJ7FVTANR42JISNPV6UU,331,331
55874711,2,0,on_time,2f94c35ea1167ce29d46b751e198ca496bd4f51701bec240b9555754efa1a4a6,abfd25b1e73c928ea0607936ce6b7eb70333ea2ea6aa5b61dd299d7fa0391b4e,0,4EHCQSBDXQDSR4MFASDP2TGNKVDCJEKA5FUCHLAJ7FVTANR42JISNPV6UU,129,129
55874711,1,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,2,2
55874711,2,0,late,26faeb2ba275c675a7d52110f93d691e4485bafb3a46876f970c1e9b04c3c2c1,74b279db6127cd46c3277fd12c568554d509300f416e5690a9af476b8afbec80,0,644QQ67PMAIWVZ4VKV6A5GNGWHF3YO5YCDRJA5ABS4ECQ75RZBEUGSDNTY,175,175
55874712,1,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,125,125
55874712,1,0,on_time,99a47cfdcf7654e7f49d90707ca41e0ccb577cdeb0d84a29bcd92e6656317301,5134c23f923840ef770d420b4ecee020daf58eaf89d6fe990bd61648201d64a9,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,301,301
55874712,2,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,13,13
55874712,2,0,on_time,99a47cfdcf7654e7f49d90707ca41e0ccb577cdeb0d84a29bcd92e6656317301,5134c23f923840ef770d420b4ecee020daf58eaf89d6fe990bd61648201d64a9,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,148,148
55874712,2,0,late,2f94c35ea1167ce29d46b751e198ca496bd4f51701bec240b9555754efa1a4a6,abfd25b1e73c928ea0607936ce6b7eb70333ea2ea6aa5b61dd299d7fa0391b4e,0,4EHCQSBDXQDSR4MFASDP2TGNKVDCJEKA5FUCHLAJ7FVTANR42JISNPV6UU,186,186
55874712,1,0,late,2f94c35ea1167ce29d46b751e198ca496bd4f51701bec240b9555754efa1a4a6,abfd25b1e73c928ea0607936ce6b7eb70333ea2ea6aa5b61dd299d7fa0391b4e,0,4EHCQSBDXQDSR4MFASDP2TGNKVDCJEKA5FUCHLAJ7FVTANR42JISNPV6UU,342,342
55874713,1,0,on_time,ee77b7d648eab840bbe95976c22da418b1e21623357fba76dd05ba5cca8d076f,0be6c6e59786d4e5cd131410007b54d57386612621d3534b063f04d1c3454278,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,321,321
55874713,1,0,late,83d324636387d93a9c4011bf5dd432d49ce7a5afe8d9f81753141c855e265075,d390af9864c14a899fab8f4c0501b8aaa36473068c1f05105a7acf1a2d0c93ac,0,VVU2LEKHHCF2PACOOIMSH6WY6AM5XMFWZRGWVHR65CILVVS6F4PHNIH35Y,12,12
55874713,2,0,on_time,ee77b7d648eab840bbe95976c22da418b1e21623357fba76dd05ba5cca8d076f,0be6c6e59786d4e5cd131410007b54d57386612621d3534b063f04d1c3454278,0,3YIIMZRD4UVBXWQKCROQW5KRWGS6KPK6F6C2B6GYGANPMBLGJ5HYOQVP4E,146,146
55874713,2,0,late,99a47cfdcf7654e7f49d90707ca41e0ccb577cdeb0d84a29bcd92e6656317301,5134c23f923840ef770d420b4ecee020daf58eaf89d6fe990bd61648201d64a9,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,186,186
55874713,1,0,late,99a47cfdcf7654e7f49d90707ca41e0ccb577cdeb0d84a29bcd92e6656317301,5134c23f923840ef770d420b4ecee020daf58eaf89d6fe990bd61648201d64a9,0,L5BLJ4FNK6FNM7V5NUVT5QI6NQAERLLHYT24XH6RS2DUC4WDHPM5LOLGBY,314,314
55874713,2,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,50,50
55874713,1,0,late,1adaa5751e652a72120eead177ad08c3b655230197e93d1029db6bb2abddafbb,5bf0b1b9fd82761cec90cafdc64fd1ba5771a867f5316123f157400263a9191a,0,XBYLS2E6YI6XXL5BWCAMOA4GTWHXWENZMX5UHXMRNWWUQ7BXCY5WC5TEPA,24,24
55874714,1,0,on_time,b78c35a72d68a5dbb0066778a1976801409af7f10d9dc86e8ab38ce5de065982,39c19720b533f04816e59d832c789f93be90e531d96ad9dd846801b61665080b,0,EYNLSXSZFXDQBBJ7AQX35SVU6YSMINGLFZTOUOK7EYZIWG7AICHFVW5QPI,311,311
